"","AGE","AREA_KM2","NAME","POP","FIPS","time","SEX","abs_pop"
"13302",70,1943945,"Mexico",104966,"MX",1990,"Mujeres",104966
"13303",71,1943945,"Mexico",99163,"MX",1990,"Mujeres",99163
"13304",72,1943945,"Mexico",93370,"MX",1990,"Mujeres",93370
"13305",73,1943945,"Mexico",87443,"MX",1990,"Mujeres",87443
"13306",74,1943945,"Mexico",81465,"MX",1990,"Mujeres",81465
"13307",75,1943945,"Mexico",75568,"MX",1990,"Mujeres",75568
"13308",76,1943945,"Mexico",69962,"MX",1990,"Mujeres",69962
"13309",77,1943945,"Mexico",64750,"MX",1990,"Mujeres",64750
"13310",78,1943945,"Mexico",59976,"MX",1990,"Mujeres",59976
"13311",79,1943945,"Mexico",55415,"MX",1990,"Mujeres",55415
"13312",80,1943945,"Mexico",50919,"MX",1990,"Mujeres",50919
"13313",81,1943945,"Mexico",46291,"MX",1990,"Mujeres",46291
"13314",82,1943945,"Mexico",41560,"MX",1990,"Mujeres",41560
"13315",83,1943945,"Mexico",36764,"MX",1990,"Mujeres",36764
"13316",84,1943945,"Mexico",31984,"MX",1990,"Mujeres",31984
"13317",85,1943945,"Mexico",27306,"MX",1990,"Mujeres",27306
"13318",86,1943945,"Mexico",22825,"MX",1990,"Mujeres",22825
"13319",87,1943945,"Mexico",18641,"MX",1990,"Mujeres",18641
"13320",88,1943945,"Mexico",14837,"MX",1990,"Mujeres",14837
"13321",89,1943945,"Mexico",11460,"MX",1990,"Mujeres",11460
"13322",90,1943945,"Mexico",9502,"MX",1990,"Mujeres",9502
"13323",91,1943945,"Mexico",7352,"MX",1990,"Mujeres",7352
"13324",92,1943945,"Mexico",5575,"MX",1990,"Mujeres",5575
"13325",93,1943945,"Mexico",4138,"MX",1990,"Mujeres",4138
"13326",94,1943945,"Mexico",3003,"MX",1990,"Mujeres",3003
"13327",95,1943945,"Mexico",2131,"MX",1990,"Mujeres",2131
"13328",96,1943945,"Mexico",1475,"MX",1990,"Mujeres",1475
"13329",97,1943945,"Mexico",998,"MX",1990,"Mujeres",998
"13330",98,1943945,"Mexico",659,"MX",1990,"Mujeres",659
"13331",99,1943945,"Mexico",424,"MX",1990,"Mujeres",424
"13332",100,1943945,"Mexico",674,"MX",1990,"Mujeres",674
"13333",0,1943945,"Mexico",1140580,"MX",1991,"Mujeres",1140580
"13334",1,1943945,"Mexico",1126866,"MX",1991,"Mujeres",1126866
"13335",2,1943945,"Mexico",1115239,"MX",1991,"Mujeres",1115239
"13336",3,1943945,"Mexico",1104187,"MX",1991,"Mujeres",1104187
"13337",4,1943945,"Mexico",1092022,"MX",1991,"Mujeres",1092022
"13338",5,1943945,"Mexico",1081394,"MX",1991,"Mujeres",1081394
"13339",6,1943945,"Mexico",1071624,"MX",1991,"Mujeres",1071624
"13340",7,1943945,"Mexico",1060242,"MX",1991,"Mujeres",1060242
"13341",8,1943945,"Mexico",1047594,"MX",1991,"Mujeres",1047594
"13342",9,1943945,"Mexico",1039350,"MX",1991,"Mujeres",1039350
"13343",10,1943945,"Mexico",1035841,"MX",1991,"Mujeres",1035841
"13344",11,1943945,"Mexico",1040096,"MX",1991,"Mujeres",1040096
"13345",12,1943945,"Mexico",1035235,"MX",1991,"Mujeres",1035235
"13346",13,1943945,"Mexico",1031654,"MX",1991,"Mujeres",1031654
"13347",14,1943945,"Mexico",1026015,"MX",1991,"Mujeres",1026015
"13348",15,1943945,"Mexico",1019015,"MX",1991,"Mujeres",1019015
"13349",16,1943945,"Mexico",1007861,"MX",1991,"Mujeres",1007861
"13350",17,1943945,"Mexico",991498,"MX",1991,"Mujeres",991498
"13351",18,1943945,"Mexico",970066,"MX",1991,"Mujeres",970066
"13352",19,1943945,"Mexico",945874,"MX",1991,"Mujeres",945874
"13353",20,1943945,"Mexico",918711,"MX",1991,"Mujeres",918711
"13354",21,1943945,"Mexico",891603,"MX",1991,"Mujeres",891603
"13355",22,1943945,"Mexico",863920,"MX",1991,"Mujeres",863920
"13356",23,1943945,"Mexico",838661,"MX",1991,"Mujeres",838661
"13357",24,1943945,"Mexico",814255,"MX",1991,"Mujeres",814255
"13358",25,1943945,"Mexico",790235,"MX",1991,"Mujeres",790235
"13359",26,1943945,"Mexico",765878,"MX",1991,"Mujeres",765878
"13360",27,1943945,"Mexico",742412,"MX",1991,"Mujeres",742412
"13361",28,1943945,"Mexico",721444,"MX",1991,"Mujeres",721444
"13362",29,1943945,"Mexico",700628,"MX",1991,"Mujeres",700628
"13363",30,1943945,"Mexico",679246,"MX",1991,"Mujeres",679246
"13364",31,1943945,"Mexico",659813,"MX",1991,"Mujeres",659813
"13365",32,1943945,"Mexico",639447,"MX",1991,"Mujeres",639447
"13366",33,1943945,"Mexico",616058,"MX",1991,"Mujeres",616058
"13367",34,1943945,"Mexico",586296,"MX",1991,"Mujeres",586296
"13368",35,1943945,"Mexico",554218,"MX",1991,"Mujeres",554218
"13369",36,1943945,"Mexico",520411,"MX",1991,"Mujeres",520411
"13370",37,1943945,"Mexico",489258,"MX",1991,"Mujeres",489258
"13371",38,1943945,"Mexico",462290,"MX",1991,"Mujeres",462290
"13372",39,1943945,"Mexico",441487,"MX",1991,"Mujeres",441487
"13373",40,1943945,"Mexico",425367,"MX",1991,"Mujeres",425367
"13374",41,1943945,"Mexico",411007,"MX",1991,"Mujeres",411007
"13375",42,1943945,"Mexico",396842,"MX",1991,"Mujeres",396842
"13376",43,1943945,"Mexico",383559,"MX",1991,"Mujeres",383559
"13377",44,1943945,"Mexico",370562,"MX",1991,"Mujeres",370562
"13378",45,1943945,"Mexico",358251,"MX",1991,"Mujeres",358251
"13379",46,1943945,"Mexico",347199,"MX",1991,"Mujeres",347199
"13380",47,1943945,"Mexico",336737,"MX",1991,"Mujeres",336737
"13381",48,1943945,"Mexico",326186,"MX",1991,"Mujeres",326186
"13382",49,1943945,"Mexico",314675,"MX",1991,"Mujeres",314675
"13383",50,1943945,"Mexico",303141,"MX",1991,"Mujeres",303141
"13384",51,1943945,"Mexico",291676,"MX",1991,"Mujeres",291676
"13385",52,1943945,"Mexico",280637,"MX",1991,"Mujeres",280637
"13386",53,1943945,"Mexico",269628,"MX",1991,"Mujeres",269628
"13387",54,1943945,"Mexico",258690,"MX",1991,"Mujeres",258690
"13388",55,1943945,"Mexico",248089,"MX",1991,"Mujeres",248089
"13389",56,1943945,"Mexico",237397,"MX",1991,"Mujeres",237397
"13390",57,1943945,"Mexico",226975,"MX",1991,"Mujeres",226975
"13391",58,1943945,"Mexico",216805,"MX",1991,"Mujeres",216805
"13392",59,1943945,"Mexico",207084,"MX",1991,"Mujeres",207084
"13393",60,1943945,"Mexico",197709,"MX",1991,"Mujeres",197709
"13394",61,1943945,"Mexico",189067,"MX",1991,"Mujeres",189067
"13395",62,1943945,"Mexico",180448,"MX",1991,"Mujeres",180448
"13396",63,1943945,"Mexico",171235,"MX",1991,"Mujeres",171235
"13397",64,1943945,"Mexico",161137,"MX",1991,"Mujeres",161137
"13398",65,1943945,"Mexico",150703,"MX",1991,"Mujeres",150703
"13399",66,1943945,"Mexico",140301,"MX",1991,"Mujeres",140301
"13400",67,1943945,"Mexico",130545,"MX",1991,"Mujeres",130545
"13401",68,1943945,"Mexico",121750,"MX",1991,"Mujeres",121750
"13402",69,1943945,"Mexico",114380,"MX",1991,"Mujeres",114380
"13403",70,1943945,"Mexico",108066,"MX",1991,"Mujeres",108066
"13404",71,1943945,"Mexico",102181,"MX",1991,"Mujeres",102181
"13405",72,1943945,"Mexico",96338,"MX",1991,"Mujeres",96338
"13406",73,1943945,"Mexico",90498,"MX",1991,"Mujeres",90498
"13407",74,1943945,"Mexico",84491,"MX",1991,"Mujeres",84491
"13408",75,1943945,"Mexico",78432,"MX",1991,"Mujeres",78432
"13409",76,1943945,"Mexico",72444,"MX",1991,"Mujeres",72444
"13410",77,1943945,"Mexico",66755,"MX",1991,"Mujeres",66755
"13411",78,1943945,"Mexico",61436,"MX",1991,"Mujeres",61436
"13412",79,1943945,"Mexico",56494,"MX",1991,"Mujeres",56494
"13413",80,1943945,"Mexico",51744,"MX",1991,"Mujeres",51744
"13414",81,1943945,"Mexico",47082,"MX",1991,"Mujeres",47082
"13415",82,1943945,"Mexico",42401,"MX",1991,"Mujeres",42401
"13416",83,1943945,"Mexico",37667,"MX",1991,"Mujeres",37667
"13417",84,1943945,"Mexico",32933,"MX",1991,"Mujeres",32933
"13418",85,1943945,"Mexico",28285,"MX",1991,"Mujeres",28285
"13419",86,1943945,"Mexico",23805,"MX",1991,"Mujeres",23805
"13420",87,1943945,"Mexico",19590,"MX",1991,"Mujeres",19590
"13421",88,1943945,"Mexico",15727,"MX",1991,"Mujeres",15727
"13422",89,1943945,"Mexico",12285,"MX",1991,"Mujeres",12285
"13423",90,1943945,"Mexico",9298,"MX",1991,"Mujeres",9298
"13424",91,1943945,"Mexico",7544,"MX",1991,"Mujeres",7544
"13425",92,1943945,"Mexico",5705,"MX",1991,"Mujeres",5705
"13426",93,1943945,"Mexico",4219,"MX",1991,"Mujeres",4219
"13427",94,1943945,"Mexico",3051,"MX",1991,"Mujeres",3051
"13428",95,1943945,"Mexico",2153,"MX",1991,"Mujeres",2153
"13429",96,1943945,"Mexico",1484,"MX",1991,"Mujeres",1484
"13430",97,1943945,"Mexico",996,"MX",1991,"Mujeres",996
"13431",98,1943945,"Mexico",653,"MX",1991,"Mujeres",653
"13432",99,1943945,"Mexico",418,"MX",1991,"Mujeres",418
"13433",100,1943945,"Mexico",645,"MX",1991,"Mujeres",645
"13434",0,1943945,"Mexico",1143309,"MX",1992,"Mujeres",1143309
"13435",1,1943945,"Mexico",1128671,"MX",1992,"Mujeres",1128671
"13436",2,1943945,"Mexico",1119239,"MX",1992,"Mujeres",1119239
"13437",3,1943945,"Mexico",1109307,"MX",1992,"Mujeres",1109307
"13438",4,1943945,"Mexico",1099068,"MX",1992,"Mujeres",1099068
"13439",5,1943945,"Mexico",1087397,"MX",1992,"Mujeres",1087397
"13440",6,1943945,"Mexico",1077404,"MX",1992,"Mujeres",1077404
"13441",7,1943945,"Mexico",1068091,"MX",1992,"Mujeres",1068091
"13442",8,1943945,"Mexico",1056939,"MX",1992,"Mujeres",1056939
"13443",9,1943945,"Mexico",1044481,"MX",1992,"Mujeres",1044481
"13444",10,1943945,"Mexico",1036160,"MX",1992,"Mujeres",1036160
"13445",11,1943945,"Mexico",1032663,"MX",1992,"Mujeres",1032663
"13446",12,1943945,"Mexico",1036707,"MX",1992,"Mujeres",1036707
"13447",13,1943945,"Mexico",1031326,"MX",1992,"Mujeres",1031326
"13448",14,1943945,"Mexico",1027254,"MX",1992,"Mujeres",1027254
"13449",15,1943945,"Mexico",1020462,"MX",1992,"Mujeres",1020462
"13450",16,1943945,"Mexico",1012468,"MX",1992,"Mujeres",1012468
"13451",17,1943945,"Mexico",1000231,"MX",1992,"Mujeres",1000231
"13452",18,1943945,"Mexico",983029,"MX",1992,"Mujeres",983029
"13453",19,1943945,"Mexico",960965,"MX",1992,"Mujeres",960965
"13454",20,1943945,"Mexico",936775,"MX",1992,"Mujeres",936775
"13455",21,1943945,"Mexico",910412,"MX",1992,"Mujeres",910412
"13456",22,1943945,"Mexico",884126,"MX",1992,"Mujeres",884126
"13457",23,1943945,"Mexico",857294,"MX",1992,"Mujeres",857294
"13458",24,1943945,"Mexico",832788,"MX",1992,"Mujeres",832788
"13459",25,1943945,"Mexico",809059,"MX",1992,"Mujeres",809059
"13460",26,1943945,"Mexico",785232,"MX",1992,"Mujeres",785232
"13461",27,1943945,"Mexico",761393,"MX",1992,"Mujeres",761393
"13462",28,1943945,"Mexico",738345,"MX",1992,"Mujeres",738345
"13463",29,1943945,"Mexico",717816,"MX",1992,"Mujeres",717816
"13464",30,1943945,"Mexico",697301,"MX",1992,"Mujeres",697301
"13465",31,1943945,"Mexico",676191,"MX",1992,"Mujeres",676191
"13466",32,1943945,"Mexico",657109,"MX",1992,"Mujeres",657109
"13467",33,1943945,"Mexico",636847,"MX",1992,"Mujeres",636847
"13468",34,1943945,"Mexico",613740,"MX",1992,"Mujeres",613740
"13469",35,1943945,"Mexico",584013,"MX",1992,"Mujeres",584013
"13470",36,1943945,"Mexico",552054,"MX",1992,"Mujeres",552054
"13471",37,1943945,"Mexico",518332,"MX",1992,"Mujeres",518332
"13472",38,1943945,"Mexico",487339,"MX",1992,"Mujeres",487339
"13473",39,1943945,"Mexico",460494,"MX",1992,"Mujeres",460494
"13474",40,1943945,"Mexico",439649,"MX",1992,"Mujeres",439649
"13475",41,1943945,"Mexico",423632,"MX",1992,"Mujeres",423632
"13476",42,1943945,"Mexico",409330,"MX",1992,"Mujeres",409330
"13477",43,1943945,"Mexico",395138,"MX",1992,"Mujeres",395138
"13478",44,1943945,"Mexico",381885,"MX",1992,"Mujeres",381885
"13479",45,1943945,"Mexico",368881,"MX",1992,"Mujeres",368881
"13480",46,1943945,"Mexico",356555,"MX",1992,"Mujeres",356555
"13481",47,1943945,"Mexico",345506,"MX",1992,"Mujeres",345506
"13482",48,1943945,"Mexico",335046,"MX",1992,"Mujeres",335046
"13483",49,1943945,"Mexico",324449,"MX",1992,"Mujeres",324449
"13484",50,1943945,"Mexico",312874,"MX",1992,"Mujeres",312874
"13485",51,1943945,"Mexico",301297,"MX",1992,"Mujeres",301297
"13486",52,1943945,"Mexico",289816,"MX",1992,"Mujeres",289816
"13487",53,1943945,"Mexico",278704,"MX",1992,"Mujeres",278704
"13488",54,1943945,"Mexico",267669,"MX",1992,"Mujeres",267669
"13489",55,1943945,"Mexico",256650,"MX",1992,"Mujeres",256650
"13490",56,1943945,"Mexico",245925,"MX",1992,"Mujeres",245925
"13491",57,1943945,"Mexico",235127,"MX",1992,"Mujeres",235127
"13492",58,1943945,"Mexico",224662,"MX",1992,"Mujeres",224662
"13493",59,1943945,"Mexico",214431,"MX",1992,"Mujeres",214431
"13494",60,1943945,"Mexico",204683,"MX",1992,"Mujeres",204683
"13495",61,1943945,"Mexico",195307,"MX",1992,"Mujeres",195307
"13496",62,1943945,"Mexico",186630,"MX",1992,"Mujeres",186630
"13497",63,1943945,"Mexico",178000,"MX",1992,"Mujeres",178000
"13498",64,1943945,"Mexico",168680,"MX",1992,"Mujeres",168680
"13499",65,1943945,"Mexico",158479,"MX",1992,"Mujeres",158479
"13500",66,1943945,"Mexico",147971,"MX",1992,"Mujeres",147971
"13501",67,1943945,"Mexico",137521,"MX",1992,"Mujeres",137521
"13502",68,1943945,"Mexico",127754,"MX",1992,"Mujeres",127754
"13503",69,1943945,"Mexico",118948,"MX",1992,"Mujeres",118948
"13504",70,1943945,"Mexico",111571,"MX",1992,"Mujeres",111571
"13505",71,1943945,"Mexico",105216,"MX",1992,"Mujeres",105216
"13506",72,1943945,"Mexico",99284,"MX",1992,"Mujeres",99284
"13507",73,1943945,"Mexico",93378,"MX",1992,"Mujeres",93378
"13508",74,1943945,"Mexico",87466,"MX",1992,"Mujeres",87466
"13509",75,1943945,"Mexico",81373,"MX",1992,"Mujeres",81373
"13510",76,1943945,"Mexico",75233,"MX",1992,"Mujeres",75233
"13511",77,1943945,"Mexico",69168,"MX",1992,"Mujeres",69168
"13512",78,1943945,"Mexico",63410,"MX",1992,"Mujeres",63410
"13513",79,1943945,"Mexico",57954,"MX",1992,"Mujeres",57954
"13514",80,1943945,"Mexico",52833,"MX",1992,"Mujeres",52833
"13515",81,1943945,"Mexico",47932,"MX",1992,"Mujeres",47932
"13516",82,1943945,"Mexico",43202,"MX",1992,"Mujeres",43202
"13517",83,1943945,"Mexico",38512,"MX",1992,"Mujeres",38512
"13518",84,1943945,"Mexico",33818,"MX",1992,"Mujeres",33818
"13519",85,1943945,"Mexico",29191,"MX",1992,"Mujeres",29191
"13520",86,1943945,"Mexico",24720,"MX",1992,"Mujeres",24720
"13521",87,1943945,"Mexico",20485,"MX",1992,"Mujeres",20485
"13522",88,1943945,"Mexico",16572,"MX",1992,"Mujeres",16572
"13523",89,1943945,"Mexico",13059,"MX",1992,"Mujeres",13059
"13524",90,1943945,"Mexico",9994,"MX",1992,"Mujeres",9994
"13525",91,1943945,"Mexico",7404,"MX",1992,"Mujeres",7404
"13526",92,1943945,"Mexico",5870,"MX",1992,"Mujeres",5870
"13527",93,1943945,"Mexico",4330,"MX",1992,"Mujeres",4330
"13528",94,1943945,"Mexico",3119,"MX",1992,"Mujeres",3119
"13529",95,1943945,"Mexico",2194,"MX",1992,"Mujeres",2194
"13530",96,1943945,"Mexico",1504,"MX",1992,"Mujeres",1504
"13531",97,1943945,"Mexico",1005,"MX",1992,"Mujeres",1005
"13532",98,1943945,"Mexico",654,"MX",1992,"Mujeres",654
"13533",99,1943945,"Mexico",414,"MX",1992,"Mujeres",414
"13534",100,1943945,"Mexico",626,"MX",1992,"Mujeres",626
"13535",0,1943945,"Mexico",1147820,"MX",1993,"Mujeres",1147820
"13536",1,1943945,"Mexico",1131733,"MX",1993,"Mujeres",1131733
"13537",2,1943945,"Mexico",1121396,"MX",1993,"Mujeres",1121396
"13538",3,1943945,"Mexico",1113668,"MX",1993,"Mujeres",1113668
"13539",4,1943945,"Mexico",1104506,"MX",1993,"Mujeres",1104506
"13540",5,1943945,"Mexico",1094822,"MX",1993,"Mujeres",1094822
"13541",6,1943945,"Mexico",1083671,"MX",1993,"Mujeres",1083671
"13542",7,1943945,"Mexico",1074041,"MX",1993,"Mujeres",1074041
"13543",8,1943945,"Mexico",1064923,"MX",1993,"Mujeres",1064923
"13544",9,1943945,"Mexico",1053973,"MX",1993,"Mujeres",1053973
"13545",10,1943945,"Mexico",1041650,"MX",1993,"Mujeres",1041650
"13546",11,1943945,"Mexico",1033209,"MX",1993,"Mujeres",1033209
"13547",12,1943945,"Mexico",1029567,"MX",1993,"Mujeres",1029567
"13548",13,1943945,"Mexico",1033123,"MX",1993,"Mujeres",1033123
"13549",14,1943945,"Mexico",1027148,"MX",1993,"Mujeres",1027148
"13550",15,1943945,"Mexico",1022102,"MX",1993,"Mujeres",1022102
"13551",16,1943945,"Mexico",1014156,"MX",1993,"Mujeres",1014156
"13552",17,1943945,"Mexico",1005005,"MX",1993,"Mujeres",1005005
"13553",18,1943945,"Mexico",991963,"MX",1993,"Mujeres",991963
"13554",19,1943945,"Mexico",974343,"MX",1993,"Mujeres",974343
"13555",20,1943945,"Mexico",952257,"MX",1993,"Mujeres",952257
"13556",21,1943945,"Mexico",928982,"MX",1993,"Mujeres",928982
"13557",22,1943945,"Mexico",903250,"MX",1993,"Mujeres",903250
"13558",23,1943945,"Mexico",877771,"MX",1993,"Mujeres",877771
"13559",24,1943945,"Mexico",851540,"MX",1993,"Mujeres",851540
"13560",25,1943945,"Mexico",827648,"MX",1993,"Mujeres",827648
"13561",26,1943945,"Mexico",804461,"MX",1993,"Mujeres",804461
"13562",27,1943945,"Mexico",780977,"MX",1993,"Mujeres",780977
"13563",28,1943945,"Mexico",757532,"MX",1993,"Mujeres",757532
"13564",29,1943945,"Mexico",734850,"MX",1993,"Mujeres",734850
"13565",30,1943945,"Mexico",714655,"MX",1993,"Mujeres",714655
"13566",31,1943945,"Mexico",694372,"MX",1993,"Mujeres",694372
"13567",32,1943945,"Mexico",673540,"MX",1993,"Mujeres",673540
"13568",33,1943945,"Mexico",654576,"MX",1993,"Mujeres",654576
"13569",34,1943945,"Mexico",634537,"MX",1993,"Mujeres",634537
"13570",35,1943945,"Mexico",611485,"MX",1993,"Mujeres",611485
"13571",36,1943945,"Mexico",581841,"MX",1993,"Mujeres",581841
"13572",37,1943945,"Mexico",549945,"MX",1993,"Mujeres",549945
"13573",38,1943945,"Mexico",516355,"MX",1993,"Mujeres",516355
"13574",39,1943945,"Mexico",485512,"MX",1993,"Mujeres",485512
"13575",40,1943945,"Mexico",458711,"MX",1993,"Mujeres",458711
"13576",41,1943945,"Mexico",437891,"MX",1993,"Mujeres",437891
"13577",42,1943945,"Mexico",421901,"MX",1993,"Mujeres",421901
"13578",43,1943945,"Mexico",407581,"MX",1993,"Mujeres",407581
"13579",44,1943945,"Mexico",393404,"MX",1993,"Mujeres",393404
"13580",45,1943945,"Mexico",380116,"MX",1993,"Mujeres",380116
"13581",46,1943945,"Mexico",367175,"MX",1993,"Mujeres",367175
"13582",47,1943945,"Mexico",354858,"MX",1993,"Mujeres",354858
"13583",48,1943945,"Mexico",343788,"MX",1993,"Mujeres",343788
"13584",49,1943945,"Mexico",333304,"MX",1993,"Mujeres",333304
"13585",50,1943945,"Mexico",322621,"MX",1993,"Mujeres",322621
"13586",51,1943945,"Mexico",311020,"MX",1993,"Mujeres",311020
"13587",52,1943945,"Mexico",299424,"MX",1993,"Mujeres",299424
"13588",53,1943945,"Mexico",287869,"MX",1993,"Mujeres",287869
"13589",54,1943945,"Mexico",276690,"MX",1993,"Mujeres",276690
"13590",55,1943945,"Mexico",265594,"MX",1993,"Mujeres",265594
"13591",56,1943945,"Mexico",254475,"MX",1993,"Mujeres",254475
"13592",57,1943945,"Mexico",243625,"MX",1993,"Mujeres",243625
"13593",58,1943945,"Mexico",232762,"MX",1993,"Mujeres",232762
"13594",59,1943945,"Mexico",222242,"MX",1993,"Mujeres",222242
"13595",60,1943945,"Mexico",211968,"MX",1993,"Mujeres",211968
"13596",61,1943945,"Mexico",202203,"MX",1993,"Mujeres",202203
"13597",62,1943945,"Mexico",192808,"MX",1993,"Mujeres",192808
"13598",63,1943945,"Mexico",184089,"MX",1993,"Mujeres",184089
"13599",64,1943945,"Mexico",175372,"MX",1993,"Mujeres",175372
"13600",65,1943945,"Mexico",165924,"MX",1993,"Mujeres",165924
"13601",66,1943945,"Mexico",155636,"MX",1993,"Mujeres",155636
"13602",67,1943945,"Mexico",145067,"MX",1993,"Mujeres",145067
"13603",68,1943945,"Mexico",134614,"MX",1993,"Mujeres",134614
"13604",69,1943945,"Mexico",124834,"MX",1993,"Mujeres",124834
"13605",70,1943945,"Mexico",116022,"MX",1993,"Mujeres",116022
"13606",71,1943945,"Mexico",108627,"MX",1993,"Mujeres",108627
"13607",72,1943945,"Mexico",102244,"MX",1993,"Mujeres",102244
"13608",73,1943945,"Mexico",96245,"MX",1993,"Mujeres",96245
"13609",74,1943945,"Mexico",90249,"MX",1993,"Mujeres",90249
"13610",75,1943945,"Mexico",84253,"MX",1993,"Mujeres",84253
"13611",76,1943945,"Mexico",78086,"MX",1993,"Mujeres",78086
"13612",77,1943945,"Mexico",71881,"MX",1993,"Mujeres",71881
"13613",78,1943945,"Mexico",65760,"MX",1993,"Mujeres",65760
"13614",79,1943945,"Mexico",59895,"MX",1993,"Mujeres",59895
"13615",80,1943945,"Mexico",54286,"MX",1993,"Mujeres",54286
"13616",81,1943945,"Mexico",49028,"MX",1993,"Mujeres",49028
"13617",82,1943945,"Mexico",44060,"MX",1993,"Mujeres",44060
"13618",83,1943945,"Mexico",39317,"MX",1993,"Mujeres",39317
"13619",84,1943945,"Mexico",34651,"MX",1993,"Mujeres",34651
"13620",85,1943945,"Mexico",30043,"MX",1993,"Mujeres",30043
"13621",86,1943945,"Mexico",25572,"MX",1993,"Mujeres",25572
"13622",87,1943945,"Mexico",21325,"MX",1993,"Mujeres",21325
"13623",88,1943945,"Mexico",17377,"MX",1993,"Mujeres",17377
"13624",89,1943945,"Mexico",13799,"MX",1993,"Mujeres",13799
"13625",90,1943945,"Mexico",10655,"MX",1993,"Mujeres",10655
"13626",91,1943945,"Mexico",7980,"MX",1993,"Mujeres",7980
"13627",92,1943945,"Mexico",5777,"MX",1993,"Mujeres",5777
"13628",93,1943945,"Mexico",4468,"MX",1993,"Mujeres",4468
"13629",94,1943945,"Mexico",3209,"MX",1993,"Mujeres",3209
"13630",95,1943945,"Mexico",2249,"MX",1993,"Mujeres",2249
"13631",96,1943945,"Mexico",1537,"MX",1993,"Mujeres",1537
"13632",97,1943945,"Mexico",1021,"MX",1993,"Mujeres",1021
"13633",98,1943945,"Mexico",661,"MX",1993,"Mujeres",661
"13634",99,1943945,"Mexico",417,"MX",1993,"Mujeres",417
"13635",100,1943945,"Mexico",613,"MX",1993,"Mujeres",613
"13636",0,1943945,"Mexico",1149992,"MX",1994,"Mujeres",1149992
"13637",1,1943945,"Mexico",1136259,"MX",1994,"Mujeres",1136259
"13638",2,1943945,"Mexico",1124239,"MX",1994,"Mujeres",1124239
"13639",3,1943945,"Mexico",1115644,"MX",1994,"Mujeres",1115644
"13640",4,1943945,"Mexico",1108721,"MX",1994,"Mujeres",1108721
"13641",5,1943945,"Mexico",1100124,"MX",1994,"Mujeres",1100124
"13642",6,1943945,"Mexico",1090931,"MX",1994,"Mujeres",1090931
"13643",7,1943945,"Mexico",1080116,"MX",1994,"Mujeres",1080116
"13644",8,1943945,"Mexico",1070673,"MX",1994,"Mujeres",1070673
"13645",9,1943945,"Mexico",1061779,"MX",1994,"Mujeres",1061779
"13646",10,1943945,"Mexico",1051061,"MX",1994,"Mujeres",1051061
"13647",11,1943945,"Mexico",1038575,"MX",1994,"Mujeres",1038575
"13648",12,1943945,"Mexico",1029966,"MX",1994,"Mujeres",1029966
"13649",13,1943945,"Mexico",1025855,"MX",1994,"Mujeres",1025855
"13650",14,1943945,"Mexico",1028742,"MX",1994,"Mujeres",1028742
"13651",15,1943945,"Mexico",1021795,"MX",1994,"Mujeres",1021795
"13652",16,1943945,"Mexico",1015452,"MX",1994,"Mujeres",1015452
"13653",17,1943945,"Mexico",1006088,"MX",1994,"Mujeres",1006088
"13654",18,1943945,"Mexico",996017,"MX",1994,"Mujeres",996017
"13655",19,1943945,"Mexico",982686,"MX",1994,"Mujeres",982686
"13656",20,1943945,"Mexico",965068,"MX",1994,"Mujeres",965068
"13657",21,1943945,"Mexico",943950,"MX",1994,"Mujeres",943950
"13658",22,1943945,"Mexico",921336,"MX",1994,"Mujeres",921336
"13659",23,1943945,"Mexico",896372,"MX",1994,"Mujeres",896372
"13660",24,1943945,"Mexico",871475,"MX",1994,"Mujeres",871475
"13661",25,1943945,"Mexico",845789,"MX",1994,"Mujeres",845789
"13662",26,1943945,"Mexico",822631,"MX",1994,"Mujeres",822631
"13663",27,1943945,"Mexico",799904,"MX",1994,"Mujeres",799904
"13664",28,1943945,"Mexico",776798,"MX",1994,"Mujeres",776798
"13665",29,1943945,"Mexico",753746,"MX",1994,"Mujeres",753746
"13666",30,1943945,"Mexico",731376,"MX",1994,"Mujeres",731376
"13667",31,1943945,"Mexico",711374,"MX",1994,"Mujeres",711374
"13668",32,1943945,"Mexico",691439,"MX",1994,"Mujeres",691439
"13669",33,1943945,"Mexico",670749,"MX",1994,"Mujeres",670749
"13670",34,1943945,"Mexico",652001,"MX",1994,"Mujeres",652001
"13671",35,1943945,"Mexico",632071,"MX",1994,"Mujeres",632071
"13672",36,1943945,"Mexico",609110,"MX",1994,"Mujeres",609110
"13673",37,1943945,"Mexico",579526,"MX",1994,"Mujeres",579526
"13674",38,1943945,"Mexico",547766,"MX",1994,"Mujeres",547766
"13675",39,1943945,"Mexico",514346,"MX",1994,"Mujeres",514346
"13676",40,1943945,"Mexico",483562,"MX",1994,"Mujeres",483562
"13677",41,1943945,"Mexico",456786,"MX",1994,"Mujeres",456786
"13678",42,1943945,"Mexico",435995,"MX",1994,"Mujeres",435995
"13679",43,1943945,"Mexico",419990,"MX",1994,"Mujeres",419990
"13680",44,1943945,"Mexico",405692,"MX",1994,"Mujeres",405692
"13681",45,1943945,"Mexico",391481,"MX",1994,"Mujeres",391481
"13682",46,1943945,"Mexico",378259,"MX",1994,"Mujeres",378259
"13683",47,1943945,"Mexico",365358,"MX",1994,"Mujeres",365358
"13684",48,1943945,"Mexico",353021,"MX",1994,"Mujeres",353021
"13685",49,1943945,"Mexico",341954,"MX",1994,"Mujeres",341954
